Id,Label,timeset,lat,lng,polarity,followers,friends,listed,status,polarity_boolean,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,modularity_class,pageranks,componentnumber,strongcompnum
Inb4shitpost,Inb4shitpost,,52.393621,-82.998794,0,1,3,0,33,TRUE,1,0,1,1,0,1,0,0,0,0,10,0.000048,10,444
JustinIanAlt,JustinIanAlt,,0,-82.998794,0.4,648,2507,3,7435,FALSE,0,1,1,0,1,1,92,0.085563,0.154113,0,3,0.000026,3,446
DavidTDragonite,DavidTDragonite,,-25.765708,-72.387502,0.002337,654,640,49,78746,FALSE,22,25,47,24,25,49,91,0.094278,0.200082,689276.894631,3,0.001143,3,381
Thatdorkycanoe,Thatdorkycanoe,,33.791638,-122.411031,0.042014,646,803,37,46921,FALSE,8,8,16,8,8,16,93,0.088063,0.170849,72691.827878,3,0.000465,3,381
Kekistani4life,Kekistani4life,,44.07,-82.998794,0.4,197,293,4,8270,FALSE,1,1,2,1,1,2,94,0.083565,0.151425,546.513274,3,0.000075,3,381
John_Correia84,John_Correia84,,44.07,-82.998794,-0.116753,279,591,16,35811.46154,TRUE,25,24,49,25,24,49,93,0.091179,0.19054,713956.750293,3,0.00137,3,381
innosflew,innosflew,,47.162494,-82.998794,0.4,223,326,8,2737,FALSE,1,0,1,1,0,1,0,0,0,0,3,0.000074,3,324
Foxceras,Foxceras,,37.09024,-84.389488,-0.041891,1147,1365,32,12826,TRUE,16,18,34,17,19,36,93,0.091463,0.192176,843638.501157,3,0.001002,3,381
megaman_zer0,megaman_zer0,,37.09024,-82.998794,0.7,258,596,10,7987,FALSE,0,1,1,0,1,1,1,1,1,0,11,0.000026,11,448
tyrogoldenstein,tyrogoldenstein,,33.791638,-122.411031,0.7,1667,1296,62,8207,FALSE,1,0,1,1,0,1,0,0,0,0,11,0.000048,11,447
Immahnoob,Immahnoob,,33.791638,-82.998794,0,308,372,19,12738,TRUE,1,0,1,1,0,1,0,0,0,0,3,0.000085,3,291
BCaphill,BCaphill,,33.791638,-72.387502,0.001014,326,525,11,10058,FALSE,9,18,27,11,20,31,92,0.091386,0.184835,166450.41825,3,0.000427,3,381
Mordeth_Kai,Mordeth_Kai,,33.791638,-122.411031,-0.01381,245,283,5,3701,TRUE,9,6,15,9,6,15,93,0.086993,0.163738,63140.82393,3,0.000491,3,381
SilasNightlock,SilasNightlock,,38.898514,-81.913305,0.109524,144,445,7,17925,FALSE,5,4,9,5,4,9,93,0.081093,0.136784,160982.7997,3,0.000376,3,381
PailOfAwesome,PailOfAwesome,,40.440625,-81.913305,-0.166667,301,592,13,15235,TRUE,3,1,4,3,3,6,92,0.087978,0.163859,73211.08042,3,0.000225,3,381
Kataiser,Kataiser,,33.791638,-82.998794,0.055952,231,122,21,33095,FALSE,2,1,3,2,1,3,93,0.086812,0.162602,659.356626,3,0.000142,3,381
StupidCompanies,StupidCompanies,,35.454694,-81.913305,0.285714,1507,1452,87,34141,FALSE,0,1,1,0,1,1,93,0.073731,0.11138,0,3,0.000026,3,449
VizualShocker,VizualShocker,,44.07,-122.411031,0.211905,120,704,9,1841,FALSE,2,2,4,2,2,4,92,0.079586,0.12896,17663.840476,3,0.00012,3,381
ClarkeAfterDark,ClarkeAfterDark,,39.290385,-72.387502,0.138095,151,498,14,6628,FALSE,0,1,1,0,1,1,94,0.076504,0.12292,0,3,0.000026,3,450
KroganCharr,KroganCharr,,48.381467,-82.998794,0.129762,214,374,24,13445,FALSE,5,5,10,5,5,10,93,0.082827,0.145532,45727.678809,3,0.000293,3,381
blackbabymozart,blackbabymozart,,33.791638,-72.387502,0.069048,105,728,12,8270,FALSE,2,2,4,2,2,4,94,0.081303,0.141421,19836.86122,3,0.000137,3,381
baneofhipsters,baneofhipsters,,42.360082,-72.387502,-0.101302,,679,51,41544,TRUE,10,9,19,10,9,19,93,0.088466,0.17337,210110.937701,3,0.000653,3,381
Ragman9731,Ragman9731,,30.332184,-81.913305,0.069048,43,103,0,1190,FALSE,2,2,4,2,2,4,94,0.079305,0.132658,58110.487849,3,0.000158,3,381
MarkM447,MarkM447,,38.831973,-82.998794,-0.080489,1330,405,44,65460,TRUE,7,6,13,7,6,13,93,0.086067,0.159539,86196.464089,3,0.000441,3,381
nascar_jesus,nascar_jesus,,44.07,-81.913305,0.144728,2561,1895,95,24101,FALSE,4,4,8,4,4,8,94,0.080266,0.137175,57387.17284,3,0.000244,3,381
Q64Qomics,Q64Qomics,,44.07,-81.913305,-0.049915,187,237,1,5250,TRUE,5,4,9,5,4,9,94,0.082131,0.145195,41588.572784,3,0.000274,3,381
MegaMilkshakes,MegaMilkshakes,,33.791638,-82.998794,-0.078095,237,62,1,5508.454545,TRUE,11,11,22,11,11,22,93,0.088696,0.174645,442970.932781,3,0.000757,3,381
Bendilin,Bendilin,,56.130366,-72.387502,-0.043677,2252,175,85,105217,TRUE,9,10,19,10,10,20,93,0.087307,0.166876,116843.501659,3,0.000574,3,381
JakuraiJones,JakuraiJones,,-25.274398,-82.998794,0.02354,60,206,1,4653.8,FALSE,8,8,16,8,8,16,92,0.088292,0.167306,89682.273549,3,0.000441,3,381
M_Methuselah,M_Methuselah,,40.712775,-82.998794,-0.064159,4544,1444,154,97606,TRUE,25,24,49,25,25,50,91,0.094866,0.200367,1003667.575957,3,0.001478,3,381
Xanthan81,Xanthan81,,27.764022,-122.411031,0.09481,,726,68,71791,FALSE,9,8,17,9,8,17,93,0.088545,0.172807,133925.824471,3,0.000536,3,381
mombot,mombot,,35.665756,-122.411031,-0.034385,,3866,,69778.1,TRUE,5,5,10,5,5,10,94,0.081507,0.14242,185386.894792,3,0.000383,3,381
929CrimsonTails,929CrimsonTails,,35.085334,103.6,0.08873,151,359,1,13805,FALSE,7,6,13,7,7,14,94,0.079307,0.133164,176554.07842,3,0.000533,3,381
CitanOfDarjani,CitanOfDarjani,,40.712775,-72.387502,0.096286,250,106,66,41094,FALSE,5,5,10,5,5,10,93,0.084371,0.150653,130974.648939,3,0.000354,3,381
MrX_SSB,MrX_SSB,,55.958987,-81.913305,-0.013359,336,1010,15,34451,TRUE,10,11,21,11,11,22,92,0.089156,0.17145,157661.021683,3,0.000591,3,381
HeComeToTown,HeComeToTown,,30.699189,-82.998794,0.031548,93,127,22,22490,FALSE,9,9,18,9,9,18,92,0.088113,0.165096,117916.683227,3,0.000568,3,381
JJtheGamerGuy,JJtheGamerGuy,,40.727337,-82.998794,0.219048,507,325,21,67668,FALSE,2,2,4,2,2,4,93,0.0847,0.151092,7647.003259,3,0.000131,3,381
alelo,alelo,,48.208174,103.6,0.138095,179,385,13,18392,FALSE,1,1,2,1,1,2,92,0.084747,0.147027,3269.874039,3,0.000073,3,381
OttomanMadMan,OttomanMadMan,,53.64061,-81.913305,0.273254,115,278,0,9216,FALSE,3,4,7,4,4,8,93,0.085067,0.154514,108565.076876,3,0.000275,3,381
Superasil,Superasil,,33.791638,-81.913305,0.138095,36,339,1,1850,FALSE,1,1,2,1,1,2,94,0.077734,0.127418,2012.288053,3,0.000084,3,381
LocWashere,LocWashere,,44.07,-82.998794,0.163757,125,155,2,6779,FALSE,6,6,12,6,6,12,93,0.08428,0.152183,54517.492232,3,0.000396,3,381
GoddamnedMickey,GoddamnedMickey,,37.09024,-84.389488,-0.205952,108,427,3,17105,TRUE,2,2,4,2,2,4,93,0.085787,0.157284,6399.618168,3,0.000129,3,381
buzzworddujour,buzzworddujour,,33.791638,-72.387502,-0.051108,116,91,9,13275,TRUE,13,13,26,13,13,26,92,0.089073,0.17018,239380.499108,3,0.000734,3,381
CucumberWeeb,CucumberWeeb,,47.606209,-72.387502,0.103274,133,145,0,7098,FALSE,3,3,6,3,3,6,94,0.08192,0.143257,26758.261316,3,0.000154,3,381
smudgerox,smudgerox,,33.791638,-81.913305,0.138095,125,549,2,4827,FALSE,1,1,2,1,1,2,94,0.081603,0.142412,1324.845359,3,0.000069,3,381
ScribeUndead,ScribeUndead,,39.045755,-81.913305,0.03235,294,101,4,16676,FALSE,19,17,36,19,17,36,93,0.088849,0.175722,359068.12235,3,0.001264,3,381
Tbad_manT,Tbad_manT,,33.791638,-81.913305,0.194048,302,402,5,7005,FALSE,1,1,2,1,1,2,94,0.080354,0.136922,1060.670675,3,0.000089,3,381
these2balls,these2balls,,33.791638,-122.411031,-0.131349,157,238,15,31810,TRUE,8,7,15,8,8,16,93,0.08737,0.16666,76356.26119,3,0.000516,3,381
ALavagnino,ALavagnino,,45.479549,103.6,0.138095,510,820,6,6768,FALSE,1,1,2,1,1,2,94,0.079554,0.133858,3000.706932,3,0.000088,3,381
deathkey3,deathkey3,,33.791638,-72.387502,0.117587,269,741,43,42594,FALSE,10,10,20,10,10,20,93,0.086424,0.162095,157632.309848,3,0.000721,3,381
WhiteVoidJoJo,WhiteVoidJoJo,,27.961149,-122.411031,0.025198,333,163,56,93458,FALSE,3,1,4,3,1,4,96,0.072803,0.113656,19653.80295,3,0.000179,3,381
Bskayyy,Bskayyy,,33.791638,-72.387502,0.156286,96,223,24,12739,FALSE,5,5,10,5,5,10,95,0.078514,0.132381,179533.206645,3,0.00049,3,381
Jimdandy26,Jimdandy26,,33.791638,-82.998794,-0.180952,293,287,28,30277,TRUE,2,2,4,2,2,4,94,0.084806,0.156364,137478.628914,3,0.000177,3,381
alnon98,alnon98,,44.07,103.6,0.121164,179,251,8,54306,FALSE,6,6,12,6,6,12,93,0.08833,0.171722,132817.510165,3,0.000404,3,381
MungusHamilton,MungusHamilton,,44.07,-81.913305,0.138095,134,166,1,9542,FALSE,1,1,2,1,1,2,95,0.07825,0.12793,5729.316739,3,0.000071,3,381
Helium_Bear,Helium_Bear,,33.791638,-82.998794,0.138095,112,163,14,27515,FALSE,1,1,2,1,1,2,94,0.084886,0.152627,5700.316739,3,0.000086,3,381
l83tq,l83tq,,-15.799765,-82.998794,0.147619,37,244,0,9673,FALSE,5,5,10,5,5,10,93,0.085323,0.15552,121063.827516,3,0.000368,3,381
Angelo_Arcana,Angelo_Arcana,,34.1077,-72.387502,-0.065476,918,631,23,16340,TRUE,4,4,8,4,4,8,93,0.084713,0.152636,49950.857378,3,0.00028,3,381
type9snines,type9snines,,33.791638,-122.411031,0.138095,212,384,2,8054,FALSE,1,1,2,1,1,2,93,0.073726,0.111377,12015.840476,3,0.000085,3,381
BlooburyPancake,BlooburyPancake,,33.791638,-72.387502,0.138095,69,510,0,3592,FALSE,1,1,2,1,1,2,91,0.085993,0.151569,14328.539742,3,0.000077,3,381
MsBlueHarlequin,MsBlueHarlequin,,44.07,-81.913305,0.006822,1746,1192,37,113578,FALSE,5,4,9,5,4,9,93,0.086286,0.160806,74870.127316,3,0.000304,3,381
LunarArchivist,LunarArchivist,,56.130366,-82.998794,-0.05578,2235,3454,76,51654,TRUE,16,17,33,17,17,34,92,0.091495,0.186424,377931.706357,3,0.000943,3,381
dandy_jack,dandy_jack,,33.791638,-72.387502,0.162698,336,648,110,54785,FALSE,3,3,6,3,3,6,94,0.084304,0.153154,16010.543054,3,0.000182,3,381
AlongCameARat,AlongCameARat,,33.448377,103.6,0.018195,510,806,20,45254,FALSE,10,11,21,10,11,21,93,0.089368,0.175334,148414.995999,3,0.000563,3,381
frumpybob,frumpybob,,33.791638,-84.389488,0.051786,200,406,19,17831,FALSE,5,5,10,5,5,10,93,0.084287,0.15221,95351.514953,3,0.00035,3,381
peterkr98677261,peterkr98677261,,46.729553,-81.913305,0.122024,572,514,25,24932,FALSE,4,4,8,4,4,8,94,0.078814,0.132233,47399.723851,3,0.000304,3,381
samrboyd,samrboyd,,33.791638,-81.913305,0.108135,137,215,7,13790,FALSE,4,4,8,4,4,8,93,0.084641,0.154099,66574.091361,3,0.000286,3,381
kraftyninja1213,kraftyninja1213,,33.791638,-82.998794,-0.023492,122,551,3,19671,TRUE,5,5,10,5,5,10,93,0.08272,0.14397,67590.820017,3,0.000337,3,381
Kieran_M10,Kieran_M10,,33.791638,-82.998794,0.279365,505,640,2,11428,FALSE,3,3,6,3,3,6,94,0.081415,0.141822,81544.014611,3,0.00027,3,381
Niero88,Niero88,,33.791638,-81.913305,0.138095,81,45,26,14849,FALSE,1,1,2,1,1,2,93,0.081861,0.14074,4762.72695,3,0.000102,3,381
davidjackeli,davidjackeli,,33.791638,-72.387502,0.035595,48,41,3,7299,FALSE,11,10,21,11,11,22,92,0.089151,0.172699,206607.906175,3,0.000657,3,381
Vision_Storm,Vision_Storm,,18.220833,-122.411031,-0.034108,1475,2063,102,41698,TRUE,18,18,36,18,18,36,93,0.091405,0.18887,326851.798307,3,0.001029,3,381
BanzaiNinjaNik,BanzaiNinjaNik,,30.232547,-72.387502,0.138095,95,124,7,9151,FALSE,1,1,2,1,1,2,94,0.082008,0.142633,1081.630879,3,0.000074,3,381
Animeplayer26,Animeplayer26,,33.791638,-72.387502,0.126862,162,427,66,28175,FALSE,13,13,26,13,13,26,93,0.089331,0.175981,229566.707017,3,0.000843,3,381
tuxthepenguin1,tuxthepenguin1,,-82.862752,-122.411031,-0.192381,438,1417,48,27007,TRUE,5,5,10,5,5,10,93,0.087318,0.165475,82219.523809,3,0.000246,3,381
TenebraeAeterna,TenebraeAeterna,,33.791638,-122.411031,0.003322,1011,1476,47,41001,FALSE,20,18,38,21,20,41,92,0.093389,0.196055,734260.015209,3,0.001151,3,381
RockingTheBlade,RockingTheBlade,,28.538335,-81.913305,0.138095,159,786,3,7527,FALSE,1,1,2,1,1,2,93,0.080869,0.13543,1131.771147,3,0.00008,3,381
Lead3r_,Lead3r_,,33.791638,-82.998794,0.138095,1130,414,9,5539,FALSE,1,1,2,1,1,2,93,0.084827,0.149649,3452.602376,3,0.00008,3,381
EseKansaiJinBen,EseKansaiJinBen,,38.907192,-72.387502,0.018889,2147,2841,76,103902,FALSE,21,19,40,22,22,44,92,0.092686,0.187209,883329.189477,3,0.001214,3,381
VGAdjudicator,VGAdjudicator,,24.415672,-122.411031,0.032976,,749,58,68072,FALSE,7,8,15,7,8,15,93,0.091665,0.178221,937790.267799,3,0.000388,3,381
joe_rambles,joe_rambles,,33.791638,-82.998794,0.021491,203,460,34,12466,FALSE,14,14,28,14,14,28,92,0.090365,0.179874,433489.937568,3,0.000981,3,381
VizualXMadman94,VizualXMadman94,,44.07,-122.411031,0.296032,402,1077,7,9951,FALSE,3,3,6,3,3,6,93,0.084326,0.15196,57218.566518,3,0.00026,3,381
Damien_DPR,Damien_DPR,,40.102847,-72.387502,-0.078235,,509,1,4859,TRUE,15,15,30,15,15,30,92,0.091968,0.18945,255115.346221,3,0.000872,3,381
RebelCari,RebelCari,,-82.862752,-81.913305,-0.071857,1749,1989,40,21922,TRUE,7,5,12,7,6,13,92,0.08834,0.166343,71350.098752,3,0.000437,3,381
Luxray24,Luxray24,,40.646998,-82.998794,-0.083333,205,427,0,2894,TRUE,0,1,1,0,1,1,94,0.077413,0.125351,0,3,0.000026,3,453
IllumineTheDark,IllumineTheDark,,43.804133,-82.998794,-0.041667,26,88,0,1336,TRUE,2,2,4,2,2,4,93,0.083894,0.148845,11356,3,0.00007,3,452
2coolcanadian,2coolcanadian,,43.07072,103.6,-0.083333,269,409,37,43891,TRUE,1,1,2,1,1,2,94,0.082049,0.142434,818.695555,3,0.000056,3,451
ben_brona19,ben_brona19,,41.203322,-72.387502,-0.161667,514,426,38,41951,TRUE,5,5,10,5,5,10,93,0.085992,0.159062,45992.517433,3,0.000331,3,381
thatsjustmae,thatsjustmae,,39.550051,-122.411031,-0.083333,271,146,9,16173,TRUE,1,1,2,1,1,2,94,0.077507,0.126522,1164.219092,3,0.000082,3,381
invaderXEV,invaderXEV,,44.07,-82.998794,0.093333,89,103,0,10715,FALSE,5,5,10,5,5,10,93,0.084012,0.150821,128534.641488,3,0.000378,3,381
Thelocalfatkid1,Thelocalfatkid1,,45.125833,-122.411031,-0.083333,125,348,3,3633,TRUE,1,1,2,1,1,2,93,0.085418,0.155027,13261.923646,3,0.00009,3,381
TruMediaMix1,TruMediaMix1,,41.081445,-122.411031,0.055556,55,354,2,2474,FALSE,2,2,4,2,2,4,93,0.084661,0.154082,6865.939574,3,0.000119,3,381
Old_Fat_Gamer,Old_Fat_Gamer,,37.09024,-81.913305,-0.107576,170,171,4,4231,TRUE,2,2,4,2,2,4,93,0.084202,0.14969,6732.810213,3,0.000119,3,381
artcinco,artcinco,,44.07,-72.387502,0.023611,2619,3657,121,95622,FALSE,6,6,12,6,6,12,92,0.087198,0.161527,39075.703786,3,0.000319,3,381
J0sHMaRt1n89,J0sHMaRt1n89,,55.378051,-82.998794,-0.083333,25,228,0,6,TRUE,1,1,2,1,1,2,93,0.081148,0.137002,216.083086,3,0.000071,3,381
Yiminy_Cricket,Yiminy_Cricket,,40.058324,-122.411031,-0.036616,258,766,7,23655,TRUE,3,3,6,3,3,6,92,0.088308,0.166466,41682.639941,3,0.000193,3,381
Radia_a_a,Radia_a_a,,41.353516,-81.913305,0.010833,1724,1765,85,199603,FALSE,3,4,7,3,4,7,95,0.075662,0.122095,115479.613668,3,0.000243,3,381
TheSickDork,TheSickDork,,33.791638,-122.411031,0.083333,806,111,13,29653,FALSE,2,2,4,2,2,4,94,0.081124,0.139983,26999.126592,3,0.000133,3,381
nixnaynoalt,nixnaynoalt,,33.791638,-81.913305,0.041104,122,628,1,4295,FALSE,2,1,3,2,1,3,94,0.082124,0.144873,5550.915166,3,0.00014,3,381
MindOfMicahC,MindOfMicahC,,40.633125,-82.998794,0,1353,62,45,25366,TRUE,0,1,1,0,1,1,94,0.083083,0.146525,0,3,0.000026,3,454
KainYusanagi,KainYusanagi,,44.07,-82.998794,-0.111111,1783,685,125,152258,TRUE,8,8,16,8,8,16,93,0.090596,0.181665,155831.009309,3,0.000418,3,381
MildraTheMonk,MildraTheMonk,,44.953703,-82.998794,-0.272917,1948,2656,92,68849,TRUE,2,2,4,2,2,4,93,0.087472,0.165895,6478.609487,3,0.000124,3,381
CheekiScrump,CheekiScrump,,38.898514,-72.387502,0.086574,,344,10,1361,FALSE,4,6,10,4,6,10,92,0.090228,0.175185,55559.298702,3,0.000253,3,381
N7Kopper,N7Kopper,,44.07,-81.913305,-0.028519,581,1058,31,90802.33333,TRUE,7,7,14,8,7,15,93,0.087777,0.169135,62554.960606,3,0.000443,3,381
Return_Ov_Cain,Return_Ov_Cain,,33.791638,-81.913305,-0.05606,120,845,2,10287,TRUE,26,23,49,26,24,50,92,0.092809,0.193024,539586.304001,3,0.001402,3,381
silverwolfcc,silverwolfcc,,42.35475,-81.913305,-0.065454,2116,2180,68,60380,TRUE,14,10,24,16,16,32,92,0.090954,0.182316,219777.288084,3,0.000886,3,381
TheDemonEyeX,TheDemonEyeX,,43.653226,-122.411031,-0.068262,863,1230,52,45305,TRUE,23,20,43,30,24,54,91,0.092856,0.189913,621293.587035,3,0.00134,3,381
livebeef,livebeef,,33.791638,-82.998794,0,2203,1601,265,40141,TRUE,0,1,1,0,1,1,94,0.078343,0.128936,0,3,0.000026,3,455
Reshiram_,Reshiram_,,19.176109,-81.913305,0.09127,830,717,126,187158.2857,FALSE,5,5,10,5,5,10,93,0.084988,0.154373,80427.512826,3,0.000304,3,381
vorstus,vorstus,,33.791638,-122.411031,0,77,276,14,8024,TRUE,1,1,2,1,1,2,92,0.082935,0.140678,364.051554,3,0.000084,3,381
CaptHat211,CaptHat211,,58.603532,-72.387502,0.003346,1114,396,192,53890,FALSE,7,8,15,8,8,16,91,0.09043,0.172461,94378.460172,3,0.000502,3,381
InternetZenMstr,InternetZenMstr,,38.898514,-82.998794,0.027778,1210,725,45,42161,FALSE,1,2,3,1,2,3,92,0.08417,0.147757,2731.519539,3,0.000079,3,381
pc_gamer_squid,pc_gamer_squid,,43.965389,-81.913305,-0.047292,1943,1565,33,54156.875,TRUE,11,12,23,12,12,24,92,0.090257,0.178783,186618.984939,3,0.000671,3,381
Etherwinter,Etherwinter,,10.375722,-72.387502,-0.039167,1784,2184,70,77649,TRUE,5,5,10,5,5,10,93,0.088048,0.166659,103966.23963,3,0.00034,3,381
IIHotelYorba,IIHotelYorba,,46.068416,-82.998794,-0.015741,962,2243,33,9642,TRUE,6,6,12,6,6,12,94,0.085136,0.158106,85688.977526,3,0.000336,3,381
Zonzzalzz,Zonzzalzz,,33.791638,-122.411031,0,15,77,2,526,TRUE,3,3,6,3,3,6,94,0.083409,0.149287,49693.91578,3,0.000186,3,381
PenitusVox,PenitusVox,,44.07,-81.913305,-0.003631,1515,2126,58,57543,TRUE,6,7,13,6,7,13,93,0.087146,0.162268,141521.212585,3,0.000494,3,381
Riko_de_Sama,Riko_de_Sama,,42.360082,-81.913305,0.064439,446,628,36,34632,FALSE,10,9,19,11,11,22,92,0.090041,0.176007,153996.793931,3,0.000666,3,381
MilkyMooMike,MilkyMooMike,,33.791638,-82.998794,-0.021429,70,166,0,717,TRUE,2,2,4,2,2,4,93,0.081888,0.140213,15155.060591,3,0.00012,3,381
TheFlattmeister,TheFlattmeister,,52.630886,-122.411031,-0.005222,287,475,39,27258,TRUE,22,24,46,24,24,48,92,0.093214,0.195699,581043.270286,3,0.001288,3,381
Imaconsumer,Imaconsumer,,33.791638,-82.998794,0.019134,2919,3467,130,89176.52542,FALSE,36,37,73,44,42,86,91,0.096039,0.206796,2111447.265353,3,0.001908,3,381
JulianPhilosphy,JulianPhilosphy,,33.791638,-82.998794,-0.016667,2486,4208,69,33245,TRUE,2,2,4,2,2,4,93,0.085147,0.155041,1297.360658,3,0.000123,3,381
AbsintheOfAlter,AbsintheOfAlter,,44.07,103.6,0.083333,3023,3700,176,226343,FALSE,4,5,9,4,5,9,92,0.089674,0.172376,25677.664339,3,0.000235,3,381
HallBjorne,HallBjorne,,44.052069,-82.998794,-0.120472,749,1719,67,33858.43478,TRUE,17,15,32,19,16,35,92,0.091451,0.186489,619323.94295,3,0.000886,3,381
hrlyjm,hrlyjm,,33.791638,-82.998794,-0.0275,1238,1052,44,31465,TRUE,9,5,14,9,6,15,93,0.087405,0.166352,71248.469298,3,0.000585,3,381
Max_x_Milia,Max_x_Milia,,33.791638,-82.998794,-0.07284,2481,1619,91,71567,TRUE,9,8,17,9,9,18,93,0.088244,0.170597,55296.333382,3,0.000524,3,381
Sonzaishin,Sonzaishin,,33.791638,-81.913305,-0.029861,746,1880,15,8158,TRUE,9,9,18,12,9,21,92,0.089777,0.175926,97219.238181,3,0.000641,3,381
GlasgowsVoice,GlasgowsVoice,,55.864237,-84.389488,-0.072917,1509,44,477,57354,TRUE,1,2,3,1,2,3,93,0.087995,0.166833,1931.329915,3,0.00007,3,381
Super_Babar,Super_Babar,,33.791638,-81.913305,-0.114583,11,201,1,2862,TRUE,1,2,3,1,2,3,94,0.080297,0.136679,6392.316835,3,0.000092,3,381
Cptnshloshlposh,Cptnshloshlposh,,32.776664,-72.387502,0.006076,350,232,2,47000,FALSE,6,6,12,6,6,12,93,0.085402,0.156268,138209.909589,3,0.000486,3,381
NLepito,NLepito,,33.791638,-81.913305,-0.015278,239,828,2,33427,TRUE,3,2,5,3,2,5,94,0.081881,0.139264,42627.283322,3,0.000205,3,381
TempletonTJones,TempletonTJones,,35.007752,-81.913305,0.071098,1670,1151,145,156562,FALSE,6,5,11,6,5,11,94,0.083797,0.145073,103406.628689,3,0.00044,3,381
RoyCalbeck,RoyCalbeck,,33.791638,-81.913305,-0.017708,2277,780,10,107167,TRUE,2,3,5,2,3,5,93,0.086335,0.160818,18048.87798,3,0.000155,3,381
Lyde15,Lyde15,,33.791638,-82.998794,-0.052297,922,1060,38,33077,TRUE,20,23,43,22,24,46,91,0.093424,0.192062,660210.813682,3,0.001095,3,381
ShadowbanDandy,ShadowbanDandy,,33.791638,-81.913305,-0.049306,85,487,0,988.5,TRUE,3,3,6,3,3,6,93,0.087502,0.163813,50960.804457,3,0.000178,3,381
Bdragon1984,Bdragon1984,,29.760427,-72.387502,0.04401,806,812,92,34913,FALSE,9,9,18,9,9,18,93,0.090052,0.183223,104744.770272,3,0.000434,3,381
Mug33k,Mug33k,,52.939916,-81.913305,-0.060093,358,779,30,12279,TRUE,13,12,25,13,13,26,92,0.089991,0.176837,444152.99763,3,0.000783,3,381
YourPalRags,YourPalRags,,34.769536,-122.411031,-0.21369,28624,47,46,13512,TRUE,3,3,6,3,3,6,94,0.083337,0.150541,53398.256338,3,0.000178,3,381
invaderalex,invaderalex,,33.791638,-82.998794,-0.05875,823,2080,56,72829.33333,TRUE,6,6,12,6,6,12,93,0.088035,0.16913,62971.358959,3,0.000379,3,381
ChickenrioTweet,ChickenrioTweet,,41.603221,-72.387502,-0.122917,47,453,6,15331,TRUE,2,2,4,2,2,4,92,0.085874,0.156637,8565.015635,3,0.000145,3,381
Z0ree,Z0ree,,0,-122.411031,-0.545833,97,63,0,6362,TRUE,1,1,2,1,1,2,95,0.077648,0.128331,436.139677,3,0.000076,3,381
sabin1981,sabin1981,,59.880082,-81.913305,-0.286458,745,834,52,22926,TRUE,4,3,7,4,3,7,94,0.08418,0.15342,13023.581873,3,0.00022,3,381
KyleRBaird,KyleRBaird,,35.759573,-82.998794,-0.148958,149,444,7,11078,TRUE,3,3,6,3,3,6,94,0.084341,0.153495,12124.358033,3,0.000197,3,381
Tallon_1,Tallon_1,,33.791638,-81.913305,-0.272917,53,268,5,10305,TRUE,2,2,4,2,2,4,94,0.080932,0.139838,7301.842712,3,0.000142,3,381
suprgtt,suprgtt,,43.149146,-81.913305,-0.2505,204,147,26,67258,TRUE,5,5,10,5,5,10,93,0.086362,0.161234,105893.624999,3,0.000306,3,381
NyaApawlogies,NyaApawlogies,,37.09024,-81.913305,-0.114583,67,607,2,7831,TRUE,2,2,4,2,2,4,96,0.074054,0.115961,12208.137389,3,0.00013,3,381
Lyonnestroche2,Lyonnestroche2,,33.791638,-82.998794,-0.022917,7,18,0,162,TRUE,1,1,2,1,1,2,95,0.078,0.127316,2983.998597,3,0.000081,3,381
MistahOso,MistahOso,,40.742883,-84.116773,-0.217196,1524,4794,70,95116,TRUE,6,7,13,6,7,13,94,0.084591,0.152159,93624.611839,3,0.000399,3,381
gtpwoody,gtpwoody,,44.07,-82.998794,-0.016944,154,154,2,15412,TRUE,5,5,10,5,5,10,93,0.083677,0.149284,66239.426951,3,0.000272,3,381
ArcMadder,ArcMadder,,33.791638,-72.387502,0.004784,1823,1839,95,66812,FALSE,8,8,16,8,8,16,93,0.086642,0.162496,109164.45614,3,0.000507,3,381
Laxus_Twitch,Laxus_Twitch,,40.712775,-82.998794,-0.545833,61,149,0,8003,TRUE,1,1,2,1,1,2,95,0.071921,0.109771,11309.926515,3,0.00008,3,381
etilworg,etilworg,,44.07,-72.387502,0.034722,217,164,16,97252.66667,FALSE,2,2,4,2,2,4,94,0.077488,0.126786,22800.026532,3,0.000184,3,381
VulcanSpear,VulcanSpear,,39.899828,-122.411031,-0.119271,220,454,12,36467,TRUE,8,8,16,8,8,16,92,0.090165,0.178079,121398.377899,3,0.000547,3,381
Dascuro,Dascuro,,19.543775,-72.387502,-0.545833,355,556,7,6451,TRUE,1,1,2,1,1,2,94,0.075142,0.117377,6242.107919,3,0.000084,3,381
The_Novu,The_Novu,,33.468951,-122.411031,-0.545833,546,1513,22,23109,TRUE,1,1,2,1,1,2,93,0.08124,0.137244,6213.107919,3,0.000097,3,381
hellodogehere,hellodogehere,,56.490671,-82.998794,-0.226056,73,164,21,28226,TRUE,5,5,10,5,5,10,92,0.088415,0.166861,133608.014625,3,0.000394,3,381
Reanu_Keeves,Reanu_Keeves,,42.43472,-81.913305,0.118056,120,492,8,4965,FALSE,2,2,4,2,2,4,93,0.083924,0.150533,36228.78136,3,0.000185,3,381
